CASE_ID,PARTY_NUMBER,VICTIM_ROLE,VICTIM_SEX,VICTIM_AGE,VICTIM_DEGREE_OF_INJURY,VICTIM_SEATING_POSITION,VICTIM_SAFETY_EQUIP_1,VICTIM_SAFETY_EQUIP_2,VICTIM_EJECTED
"1879130",1,"1","F",20,"4","1","G","-","0"
"1884571",1,"2","M",4,"0","6","P","Q","0"
"1884571",2,"1","M",46,"4","1","M","G","0"
"1907647",1,"2","M",42,"0","3","M","G","0"
"1907647",1,"2","M",30,"0","6","M","G","0"
"1912643",1,"2","F",27,"0","3","M","G","0"
"1919013",2,"2","F",35,"0","1","M","G","0"
"1931980",2,"1","M",60,"4","1","G","-","0"
"1933555",2,"2","F",10,"0","6","G","-","0"
"1962211",1,"2","F",17,"4","3","-","G","0"
"1962211",1,"1","M",50,"4","1","-","G","0"
"1962337",2,"2","M",42,"0","6","-","G","0"
"1962337",2,"2","M",4,"0","6","-","G","0"
"1962337",2,"2","M",5,"0","5","-","G","0"
"1962337",2,"2","F",35,"0","4","-","G","0"
"1966621",1,"4","M",14,"3","1","-","V","1"
"1966621",2,"2","M",13,"0","3","M","G","0"
"1966621",2,"2","M",14,"0","4","P","G","0"
"1978679",1,"2","M",6,"0","4","P","G","0"
"1978679",1,"2","F",4,"0","6","P","Q","0"
"1978679",2,"2","M",20,"0","3","M","G","0"
"1981303",1,"1","F",68,"3","1","L","-","0"
"1984761",1,"2","M",25,"0","4","G","-","0"
"1984761",1,"2","M",31,"0","3","G","-","0"
"1984761",1,"2","M",23,"0","6","G","-","0"
"1999935",1,"1","M",22,"4","1","G","-","0"
"1999935",2,"1","M",34,"3","1","G","-","0"
"2007255",1,"2","M",33,"0","3","G","-","0"
"2014399",1,"1","M",29,"4","1","G","-","0"
"2014399",1,"2","F",26,"4","3","G","-","0"
"2014399",2,"2","F",41,"0","3","G","-","0"
"2014399",2,"2","F",9,"0","5","G","-","0"
"2014399",2,"2","F",5,"0","6","Q","-","0"
"2031166",1,"1","F",63,"4","1","M","G","0"
"2039501",1,"1","F",21,"4","1","G","-","0"
"2039501",2,"1","M",24,"4","1","G","-","0"
"2050744",1,"1","F",53,"4","1","M","G","0"
"2066360",1,"1","M",20,"4","1","M","G","0"
"2066360",1,"2","F",20,"0","6","M","G","0"
"2066360",1,"2","F",20,"3","3","M","G","0"
"2066360",1,"2","F",17,"0","4","M","G","0"
"2067914",1,"1","M",41,"4","1","M","G","0"
"2121810",2,"2","M",19,"0","3","M","G","0"
"2121810",2,"2","F",17,"0","6","M","G","0"
"2121906",1,"1","F",32,"3","1","G","-","0"
"2137858",1,"1","F",19,"3","1","M","G","0"
"2164743",1,"1","F",58,"4","1","G","-","0"
"2177523",1,"2","M",5,"0","4","P","Q","0"
"2181985",1,"1","F",23,"4","1","G","-","0"
"2196273",2,"1","M",48,"3","1","G","-","0"
"2215250",2,"1","M",50,"4","1","M","G","0"
"2235847",2,"1","F",36,"4","1","M","G","0"
"2253094",1,"2","F",55,"0","3","G","-","0"
"2253094",3,"2","F",19,"0","3","G","-","0"
"2255502",2,"2","M",39,"0","3","G","-","0"
"2268909",1,"1","M",17,"3","1","L","G","0"
"2268909",1,"2","F",18,"3","3","L","G","0"
"2268984",1,"2","F",6,"0","3","L","G","0"
"2273790",1,"1","M",20,"4","1","L","G","0"
"2277274",1,"1","F",21,"2","1","M","H","0"
"2277933",2,"1","F",40,"4","1","M","G","0"
"2277933",3,"1","M",70,"4","1","P","G","0"
"2278711",1,"2","M",17,"0","3","L","G","0"
"2278711",1,"2","F",23,"0","6","L","G","0"
"2278711",1,"2","F",20,"0","4","L","G","0"
"2278711",1,"2","M",21,"0","5","L","C","0"
"2278711",2,"1","F",49,"4","1","M","G","0"
"2281767",2,"1","F",34,"4","1","M","G","0"
"2287216",2,"2","M",18,"0","3","M","G","0"
"2294020",2,"2","F",16,"0","3","M","G","0"
"2294092",2,"2","M",81,"0","3","M","G","0"
"2301688",1,"1","M",24,"3","1","P","G","0"
"2301789",1,"1","F",35,"3","1","M","G","0"
"2301789",2,"1","F",24,"4","1","M","G","0"
"2301797",1,"2","M",22,"0","3","M","G","0"
"2301801",1,"1","M",64,"3","1","M","G","0"
"2301801",2,"2","M",22,"2","3","L","G","3"
"2314088",2,"2","F",14,"0","5","G","-","0"
"2314088",2,"2","F",14,"0","6","G","-","0"
"2314088",2,"2","F",14,"0","4","G","-","0"
"2320192",1,"2","F",56,"0","3","M","-","0"
"2320192",1,"2","F",5,"0","5","Q","-","0"
"2320192",1,"2","M",1,"0","6","Q","-","0"
"2320192",1,"2","M",8,"0","4","G","-","0"
"2320227",2,"2","F",44,"0","3","M","G","0"
"2322039",2,"2","M",12,"0","8","P","C","0"
"2322039",2,"2","F",8,"0","8","P","C","0"
"2322039",2,"2","M",6,"0","8","P","C","0"
"2322039",2,"2","M",7,"0","8","P","C","0"
"2330146",2,"1","M",26,"4","1","P","G","0"
"2330158",1,"1","M",35,"4","1","M","G","0"
"2330158",2,"1","F",24,"4","1","M","G","0"
"2331855",1,"1","M",40,"4","1","G","-","0"
"2345959",1,"2","F",55,"0","3","M","G","0"
"2345959",1,"2","F",51,"0","6","P","G","0"
"2345959",2,"3","M",33,"2","9","P","-","0"
"2352606",1,"2","M",3,"0","4","Q","-","0"
"2352606",1,"2","F",2,"0","6","Q","-","0"
"2352606",1,"2","M",5,"0","5","Q","-","0"
"2352606",2,"2","M",9,"0","4","G","-","0"
"2364105",4,"1","F",48,"4","1","M","G","0"
"2382650",1,"2","F",36,"0","3","A","G","0"
"2382685",1,"2","M",37,"0","3","M","G","0"
"2382685",1,"2","M",14,"0","2","P","D","0"
"2382743",1,"1","M",55,"4","1","M","G","0"
"2382763",1,"2","M",25,"0","3","M","G","0"
"2382763",2,"2","M",15,"0","3","M","G","0"
"2382763",3,"1","F",45,"4","1","M","G","0"
"2385297",1,"1","M",42,"2","1","W","-","1"
"2385353",1,"2","F",23,"0","3","M","G","0"
"2389693",2,"1","F",28,"4","1","G","-","0"
"2389713",1,"1","M",35,"3","1","L","G","0"
"2411262",1,"1","M",47,"3","1","G","-","0"
"2412127",1,"1","M",35,"3","1","L","-","0"
"2412135",1,"1","F",22,"4","1","M","G","0"
"2413247",1,"1","M",38,"4","1","M","G","0"
"2446801",1,"2","F",15,"4","6","G","-","0"
"2446801",1,"2","M",17,"0","3","G","-","0"
"2449286",1,"1","F",37,"4","1","A","G","0"
"2506244",2,"1","M",41,"3","1","M","G","0"
"2506244",2,"2","M",20,"0","3","M","G","0"
"2506345",2,"1","M",48,"4","1","P","G","0"
"2506345",2,"2","F",8,"4","3","P","G","0"
"2525878",2,"2","F",49,"0","3","G","-","0"
"2536980",1,"1","M",34,"4","1","P","G","0"
"2557519",1,"1","F",21,"3","1","M","G","0"
"2580444",1,"2","F",16,"0","3","M","G","0"
"2580444",1,"2","M",15,"0","4","P","G","0"
"2580762",1,"1","M",47,"3","1","M","G","0"
"2599879",1,"1","F",22,"4","1","M","G","0"
"2614494",1,"1","M",22,"3","1","L","G","0"
"2617385",1,"1","F",42,"4","1","L","G","0"
"2632494",1,"2","F",26,"0","3","M","G","0"
"2632505",1,"1","F",44,"3","1","L","G","0"
"2632549",2,"2","F",14,"0","3","M","G","0"
"2632550",2,"1","M",53,"4","1","L","G","0"
"2632550",3,"1","M",44,"4","1","L","G","0"
"2632602",2,"1","M",55,"4","1","P","G","0"
"2632602",3,"1","F",32,"4","1","P","G","0"
"2641897",2,"2","F",50,"0","3","M","G","0"
"2642954",1,"1","F",18,"4","1","M","G","0"
"2648572",1,"1","F",32,"3","1","M","G","0"
"2679508",1,"2","F",69,"0","3","L","G","0"
"2681481",1,"2","M",29,"0","3","M","G","0"
"2683411",2,"1","M",38,"4","1","G","-","0"
"2691231",2,"2","M",39,"0","3","M","G","0"
"2718203",2,"1","M",59,"4","1","P","G","0"
"2718608",2,"1","F",18,"4","1","L","G","0"
"2719864",2,"2","F",17,"3","3","M","G","0"
"2721047",2,"2","F",4,"0","4","P","G","0"
"2721047",2,"2","M",13,"0","3","M","G","0"
"2767771",3,"2","M",66,"0","3","M","G","0"
"2782524",1,"2","F",1,"0","4","P","Q","0"
"2782543",1,"1","M",70,"3","1","L","G","0"
"2787316",3,"1","F",44,"4","1","M","G","0"
"2787937",1,"1","F",61,"3","1","M","G","0"
"2787937",2,"1","M",68,"4","1","L","G","0"
"2790012",1,"1","F",35,"4","1","L","G","0"
"2820181",1,"2","M",18,"0","3","M","G","0"
"2820181",2,"2","F",76,"0","3","M","G","0"
"2830163",2,"2","M",48,"0","3","M","G","0"
"2830167",2,"2","F",27,"4","3","M","G","0"
"2840375",1,"2","F",60,"0","3","M","G","0"
"2849527",2,"2","M",10,"0","6","M","G","0"
"2849563",2,"2","F",33,"0","3","M","G","0"
"2849563",2,"2","F",7,"0","5","P","G","0"
"2852864",1,"2","F",60,"0","3","M","G","0"
"2858667",1,"1","F",33,"3","1","G","-","0"
"2858667",2,"2","F",62,"0","3","G","-","0"
"2858667",2,"2","M",39,"0","4","G","-","0"
"2859813",3,"2","M",74,"0","3","G","-","0"
"2862892",2,"2","F",32,"0","2","M","G","0"
"2862944",2,"1","F",38,"2","1","L","G","0"
"2862944",4,"1","F",19,"4","1","M","G","0"
"2862955",2,"2","M",14,"0","3","M","G","0"
"2862955",2,"2","F",15,"0","0","P","G","0"
"2862955",2,"2","F",16,"0","0","P","G","0"
"2862955",2,"2","F",15,"0","0","P","G","0"
"2862955",2,"2","M",14,"0","4","P","G","0"
"2862955",2,"2","M",15,"0","6","P","G","0"
"2862955",3,"2","F",35,"0","3","M","G","0"
"2868613",1,"1","M",64,"3","1","W","-","1"
"2868629",1,"1","M",39,"4","1","M","G","0"
"2868629",1,"2","M",57,"0","3","M","G","0"
"2872980",1,"1","F",24,"3","1","L","G","0"
"2875935",2,"1","F",32,"4","1","M","G","0"
"2875935",2,"2","F",7,"0","4","M","G","0"
"2879210",1,"2","F",3,"0","4","P","Q","0"
"2879210",2,"1","M",59,"4","1","L","G","0"
"2881363",1,"1","M",42,"3","1","A","W","0"
"2881363",2,"2","M",66,"0","3","A","G","0"
"2899392",1,"1","M",49,"4","1","M","G","0"
"2899392",1,"2","F",47,"3","3","M","G","0"
"2903967",2,"2","F",92,"4","3","L","G","0"
"2903967",2,"1","F",55,"4","1","L","G","0"
"2904155",2,"1","F",53,"4","1","M","G","0"
"2904712",2,"2","F",40,"0","3","G","-","0"
"2904712",2,"2","M",19,"0","1","G","-","0"
"2908803",1,"2","M",24,"0","3","M","G","0"
"2908803",1,"2","M",34,"0","6","P","G","0"
"2908803",1,"2","M",26,"0","4","P","G","0"
"2908831",2,"1","F",25,"4","1","M","G","0"
"2914883",1,"2","M",998,"0","3","M","B","0"
"2914883",2,"2","F",34,"0","3","M","G","0"
"2914889",1,"2","F",80,"0","3","L","G","0"
"2914954",1,"2","F",8,"3","3","M","G","0"
"2966359",1,"2","M",18,"0","3","M","G","0"
"2972312",1,"2","F",22,"0","3","M","G","0"
"2990788",1,"1","F",45,"4","1","P","G","0"
"3010253",4,"1","F",42,"4","1","M","G","0"
"3014789",2,"2","F",1,"0","6","P","Q","0"
"3015084",2,"1","F",49,"4","1","M","G","0"
"3043203",2,"2","F",15,"0","3","M","G","0"
"3043203",2,"2","F",12,"0","6","P","G","0"
"3061234",3,"1","F",30,"4","1","M","G","0"
"3091472",2,"1","M",34,"4","1","M","G","0"
"3096773",1,"1","M",55,"3","1","M","G","0"
"3099337",1,"2","F",60,"0","3","M","G","0"
"3099337",2,"2","F",42,"4","3","M","G","0"
"3099337",2,"2","M",4,"0","6","M","Q","0"
"3099337",2,"2","F",4,"0","5","M","Q","0"
"3102783",1,"1","M",33,"4","1","M","G","0"
"3102783",1,"2","F",11,"3","4","M","G","0"
"3102783",1,"2","F",29,"3","3","M","G","0"
"3117270",1,"2","F",15,"0","6","M","G","0"
"3138781",2,"1","F",45,"4","1","M","G","0"
"3138781",2,"2","F",31,"0","3","M","G","0"
"3146075",2,"1","F",42,"4","1","M","G","0"
"3146075",4,"2","M",51,"0","3","M","G","0"
"3156117",1,"2","F",24,"0","3","M","G","0"
"3156117",1,"2","F",42,"0","6","P","G","0"
"3156117",1,"2","F",42,"0","4","P","G","0"
"3169876",1,"1","M",18,"4","1","L","G","0"
"3169964",1,"1","M",18,"4","1","M","G","0"
"3171094",2,"1","F",30,"4","1","M","G","0"
"3173332",1,"1","F",26,"3","1","M","G","0"
"3173332",1,"2","M",1,"3","4","P","Q","0"
"3173861",1,"2","M",65,"0","3","M","G","0"
"3173881",2,"1","F",25,"4","1","M","G","0"
"3183826",1,"2","F",17,"4","3","M","G","0"
"3183826",2,"2","F",65,"4","3","M","G","0"
"3183863",1,"1","F",27,"4","1","L","G","0"
"3193186",3,"1","M",44,"2","1","P","W","1"
"3212113",1,"2","F",11,"0","3","M","G","0"
"3212113",1,"2","F",12,"0","6","M","G","0"
"3212113",1,"2","M",10,"0","4","M","G","0"
"3212113",1,"2","F",11,"0","5","M","C","0"
"3212113",2,"2","F",48,"0","2","M","C","0"
"3212129",1,"2","F",21,"0","3","M","G","0"
"3215612",2,"1","F",47,"4","1","M","G","0"
"3220047",2,"2","F",52,"0","2","M","G","0"
"3223056",5,"2","F",14,"0","3","M","G","0"
"3223056",6,"1","M",56,"2","1","M","G","0"
"3223060",1,"2","F",47,"3","3","M","G","0"
"3223060",1,"1","M",52,"3","1","M","G","0"
"3223060",2,"2","F",16,"0","3","M","G","0"
"3225837",1,"2","M",41,"0","6","P","G","0"
"3225837",1,"2","M",36,"0","4","P","G","0"
"3225837",1,"2","M",31,"0","3","M","G","0"
"3225837",2,"2","M",13,"0","4","M","G","0"
"3227343",1,"1","M",18,"4","1","M","G","0"
"3227343",2,"1","M",36,"4","1","L","G","0"
"3227343",2,"2","M",45,"0","3","L","G","0"
"3227769",2,"2","M",14,"4","3","L","G","0"
"3227769",2,"2","F",42,"0","6","P","G","0"
"3227769",2,"2","F",9,"0","4","P","G","0"
"3236117",2,"1","M",26,"4","1","M","G","3"
"3236117",3,"2","F",21,"4","3","M","G","0"
"3236117",3,"2","M",5,"4","6","P","G","0"
"3237506",1,"1","M",56,"4","1","M","G","0"
"3246659",1,"2","F",42,"0","3","L","G","0"
"3246695",1,"1","F",43,"4","1","L","G","0"
"3246703",2,"2","M",7,"0","5","P","G","0"
"3246711",2,"1","M",35,"3","1","M","G","0"
"3261910",1,"2","F",43,"0","3","M","G","0"
"3262821",2,"1","F",45,"4","1","M","G","0"
"3277824",2,"2","F",19,"0","3","M","G","0"
"3285104",1,"1","M",50,"2","1","M","G","0"
"3301276",1,"1","M",18,"3","1","L","B","0"
"3301345",1,"1","M",58,"3","1","L","G","0"
"3301345",2,"1","F",34,"2","1","L","G","0"
"3301710",1,"1","M",18,"3","1","L","B","0"
"3303606",1,"1","F",35,"4","1","M","G","0"
"3303606",2,"2","M",7,"0","4","P","Q","0"
"3304926",1,"1","M",34,"4","1","M","G","0"
"3304926",2,"1","M",46,"3","1","P","C","0"
"3321749",1,"3","F",55,"1","9","P","-","0"
"3323847",1,"1","F",58,"4","1","M","G","0"
"3323906",1,"2","M",29,"0","3","M","G","0"
"3323906",2,"2","M",20,"0","3","M","G","0"
"3323910",3,"2","F",27,"0","3","M","G","0"
"3334205",2,"2","M",39,"0","3","M","G","0"
"3334205",2,"2","M",5,"0","4","M","Q","0"
"3334205",2,"2","M",1,"0","6","M","Q","0"
"3354873",1,"1","M",61,"4","1","M","G","0"
"3360070",1,"1","M",59,"3","1","P","W","0"
"3360070",2,"2","M",35,"0","2","M","C","0"
"3360070",2,"2","M",42,"0","3","M","G","0"
"3362112",2,"1","F",54,"4","1","M","G","0"
"3377266",2,"2","M",53,"0","1","M","G","0"
"3377699",2,"1","M",54,"3","1","M","G","0"
"3414631",2,"1","F",23,"4","1","M","G","0"
"3416426",1,"2","F",16,"0","3","M","G","0"
"3417894",1,"1","F",18,"4","1","L","G","0"
"3417894",1,"2","F",18,"0","3","L","G","0"
"3417906",1,"1","M",65,"3","1","P","W","1"
"3437405",1,"1","F",28,"4","1","M","G","0"
"3437405",2,"1","M",35,"4","1","M","G","0"
"3437420",1,"2","M",23,"0","3","M","G","0"
"3437420",2,"2","F",14,"0","3","M","G","0"
"3437429",1,"2","F",24,"0","3","M","G","0"
"3437429",1,"2","F",19,"0","8","P","G","0"
"3437429",2,"2","M",9,"4","9","P","G","0"
"3437429",2,"2","M",4,"0","7","P","G","0"
"3437429",2,"2","M",0,"0","6","P","Q","0"
"3437429",2,"2","F",2,"0","4","P","Q","0"
"3438552",1,"1","M",31,"3","1","L","G","0"
"3438601",1,"1","M",44,"3","1","P","W","1"
"3443787",2,"1","M",72,"4","1","M","G","0"
"3450385",1,"1","F",30,"4","1","L","G","0"
"3453113",1,"2","M",43,"0","3","M","G","0"
"3468059",1,"2","M",22,"0","3","M","G","0"
"3488270",2,"1","F",32,"4","1","M","G","0"
"3495641",2,"1","F",39,"4","1","M","G","0"
"3499563",3,"2","F",22,"0","3","M","G","0"
"3500011",2,"2","M",44,"4","3","M","G","0"
"3511663",2,"1","F",40,"4","1","M","G","0"
"3513492",3,"1","F",33,"4","1","L","G","0"
"3520085",1,"2","M",14,"0","3","L","G","0"
"3520085",3,"2","F",33,"0","5","P","G","0"
"3520085",3,"2","F",998,"0","4","P","Q","0"
"3543509",2,"1","F",50,"4","1","M","G","0"
"3558349",1,"1","F",54,"3","1","M","G","0"
"3558349",2,"2","F",33,"4","3","M","G","0"
"3558349",2,"2","F",59,"0","6","P","G","0"
"3558349",2,"2","M",7,"0","8","P","G","0"
"3558349",2,"2","F",3,"4","8","P","Q","0"
"3558349",2,"2","M",59,"0","4","P","G","0"
"3560830",2,"2","F",16,"0","6","P","G","0"
"3560830",2,"2","M",13,"0","3","M","G","0"
"3573611",1,"1","M",44,"4","1","L","G","0"
"3573639",1,"2","M",68,"0","3","M","G","0"
"3573639",1,"2","M",12,"0","6","P","G","0"
"3573639",2,"1","M",37,"4","1","M","G","0"
"3596483",2,"1","F",47,"4","1","M","G","0"
"3596837",1,"1","F",65,"4","1","L","G","0"
"3597518",1,"1","M",55,"4","1","M","G","0"
"3597518",1,"2","F",998,"4","3","M","G","0"
"3606273",1,"2","M",18,"0","3","M","G","0"
"3606705",2,"1","F",33,"4","1","M","G","0"
"3606964",2,"1","M",34,"4","1","M","G","0"
"3610528",1,"1","M",21,"3","1","L","G","0"
"3610528",2,"1","F",28,"2","1","P","H","0"
"3614537",1,"2","M",18,"0","3","M","G","0"
"3626749",1,"1","M",40,"4","1","P","W","0"
"3626962",1,"1","F",35,"4","1","A","G","0"
"3641040",2,"1","M",40,"4","1","M","G","0"
"3650419",3,"1","F",22,"4","1","M","G","0"
"3651581",1,"2","F",22,"0","3","M","G","0"
"3651581",2,"2","M",0,"0","6","P","Q","0"
"3651581",2,"2","F",4,"0","4","P","Q","0"
"3660821",2,"1","F",62,"3","3","M","G","0"
"3661469",2,"2","F",8,"0","4","P","G","0"
"3661469",2,"2","F",8,"0","6","P","G","0"
"3662311",2,"1","F",37,"4","1","M","G","0"
"3670730",1,"2","M",30,"0","3","M","B","0"
"3670730",2,"2","F",27,"0","3","M","G","0"
"3686461",2,"2","F",32,"0","3","M","G","0"
"3686461",2,"2","F",6,"0","4","P","G","0"
"3686461",2,"2","M",2,"0","5","P","Q","0"
"3691868",1,"1","F",25,"4","1","L","G","0"
"3691868",3,"2","F",41,"4","4","P","G","0"
"3694501",2,"1","F",49,"4","1","L","G","0"
"3705112",3,"1","M",64,"4","1","M","G","0"
"3705112",4,"1","F",23,"4","1","M","G","0"
"3708003",1,"2","F",74,"4","3","L","G","0"
"3708003",1,"1","M",82,"4","1","L","G","0"
"3708003",2,"1","F",35,"4","1","M","G","0"
"3708003",3,"1","M",48,"4","1","L","G","0"
"3708382",1,"2","F",17,"0","9","-","-","3"
"3708382",2,"2","F",19,"0","9","-","-","3"
"3717134",1,"1","M",31,"3","1","P","W","1"
"3718753",2,"1","M",51,"4","1","M","G","0"
"3721101",1,"2","F",81,"0","3","M","G","0"
"3734857",1,"1","F",46,"3","1","L","G","0"
"3734857",2,"2","F",25,"0","5","P","G","0"
"3734857",2,"2","M",26,"0","6","P","G","0"
"3766046",4,"2","F",48,"0","3","M","G","0"
"3769742",1,"2","M",1,"0","6","P","Q","0"
"3775709",2,"2","F",59,"0","3","M","G","0"
"3782560",2,"2","M",31,"0","3","M","G","0"
"3799829",1,"1","M",52,"2","1","M","G","0"
"3802881",1,"2","F",5,"4","4","P","Q","0"
"3805661",2,"1","M",35,"4","1","M","G","0"
"3814820",1,"1","F",38,"3","1","L","G","0"
"3814820",2,"1","F",37,"4","1","M","G","0"
"3819420",1,"1","F",26,"2","1","M","G","0"
"3819420",1,"2","M",21,"4","3","M","G","0"
"3819466",2,"1","M",70,"4","1","M","G","0"
"3819466",3,"2","M",26,"0","3","M","G","0"
"3851396",1,"1","M",41,"3","1","P","W","3"
"3851400",1,"1","F",20,"4","1","L","G","0"
"3851400",1,"2","F",20,"4","3","L","G","0"
"3853875",1,"1","M",46,"3","1","M","G","0"
"3859235",2,"1","M",43,"3","1","L","G","0"
"3859235",2,"2","M",26,"3","3","L","G","0"
"3865054",4,"1","F",22,"4","1","L","G","0"
"3880328",2,"1","F",35,"4","1","M","G","0"
"3880328",3,"2","M",19,"3","3","L","G","0"
"3880328",4,"1","M",44,"4","1","M","G","0"
"3881033",1,"2","M",17,"0","3","M","G","0"
"3881033",1,"2","M",11,"0","7","P","G","0"
"3881033",1,"2","M",16,"0","5","P","G","0"
"3904049",2,"1","M",56,"4","1","M","G","0"
"3905399",2,"2","F",39,"0","3","M","G","0"
"3905399",2,"2","F",66,"0","4","M","G","0"
"3905399",2,"2","F",10,"0","6","M","G","0"
"3905399",2,"2","M",12,"0","5","M","G","0"
"3908711",2,"1","M",57,"4","1","M","G","0"
"3922154",1,"1","F",35,"4","1","M","G","0"
"3924582",1,"2","F",20,"0","3","M","G","0"
"3924582",1,"2","F",21,"0","4","M","G","0"
"3924582",1,"2","M",20,"0","6","M","G","0"
"3932018",1,"2","M",20,"0","3","M","G","0"
"3935298",1,"1","M",18,"4","1","P","W","0"
"3942402",2,"2","F",15,"0","3","M","G","0"
"3968333",1,"2","F",26,"0","3","M","G","0"
"3969226",2,"1","F",55,"4","1","M","G","0"
"3970036",1,"2","F",27,"0","3","M","G","0"
"3970036",2,"2","M",22,"0","3","M","G","0"
"3970036",2,"2","M",21,"0","6","P","G","0"
"3974176",2,"1","M",52,"4","1","P","G","0"
"3983951",1,"1","M",17,"3","1","L","G","0"
"3985602",1,"2","F",64,"0","3","M","G","0"
"3985602",2,"1","M",40,"4","1","P","W","1"
"3985677",1,"2","F",40,"0","3","M","G","0"
"3997739",1,"1","F",74,"3","1","L","G","0"
"4000089",1,"2","F",4,"0","5","A","Q","0"
"4020999",2,"1","M",44,"4","1","M","G","0"
"4031055",2,"2","M",20,"0","3","M","G","0"
"4045385",1,"2","F",36,"0","3","M","G","0"
"4045414",2,"1","M",31,"4","1","M","G","0"
"4048273",1,"2","M",29,"0","3","L","G","0"
"4049291",2,"1","M",76,"3","1","M","G","0"
"4056534",1,"2","F",13,"3","3","M","G","0"
"4058384",1,"2","M",4,"0","4","P","Q","0"
"4058384",2,"2","M",3,"0","6","P","Q","0"
"4058384",3,"2","F",37,"0","3","M","G","0"
"4064820",2,"1","M",45,"4","1","L","G","0"
"4066719",1,"1","F",34,"4","1","M","G","0"
"4066744",1,"2","F",84,"0","3","M","G","0"
"4067722",2,"1","M",40,"4","1","M","G","0"
"4067724",1,"2","M",27,"0","3","M","G","0"
"4067724",1,"2","F",51,"0","6","P","G","0"
"4067726",1,"2","M",75,"0","3","P","G","0"
"4067726",2,"1","M",42,"4","1","M","G","0"
"4067770",1,"2","M",29,"4","3","M","G","0"
"4073967",1,"1","M",24,"3","1","A","W","0"
"4073979",2,"2","M",44,"0","3","M","G","0"
"4090407",2,"1","M",32,"4","1","P","G","0"
"4095517",1,"2","M",21,"0","3","M","G","0"
"4095517",2,"1","M",29,"4","1","M","G","0"
"4114430",1,"1","F",37,"3","1","L","G","0"
"4115113",1,"2","M",55,"0","3","M","G","0"
"4115971",1,"1","M",45,"4","1","M","G","0"
"4129587",1,"1","M",31,"2","1","P","W","1"
"4136773",1,"2","M",19,"0","3","M","G","0"
"4176997",1,"2","M",28,"0","3","M","G","0"
"4176997",1,"2","M",25,"0","6","P","G","0"
"4176997",2,"1","M",43,"4","1","P","W","1"
"4179735",1,"2","M",18,"0","3","P","G","0"
"4191321",2,"2","F",43,"0","3","M","G","0"
"4191471",2,"1","M",36,"4","1","M","G","0"
"4195079",1,"1","F",52,"4","1","L","G","0"
"4195079",2,"2","F",2,"0","4","P","Q","0"
"4195079",3,"2","M",44,"0","3","M","G","0"
"4208172",1,"1","M",28,"4","1","M","G","0"
"4208641",1,"2","M",28,"0","3","L","G","0"
"4230933",2,"1","F",50,"4","1","M","G","0"
"4245497",1,"2","F",31,"4","3","M","G","0"
"4245497",1,"2","M",5,"0","6","M","G","0"
"4245497",1,"2","M",21,"0","3","P","G","0"
"4245497",2,"2","F",36,"4","4","P","G","0"
"4245497",2,"2","M",24,"0","3","M","G","0"
"4245497",2,"2","M",30,"0","6","P","G","0"
"4245506",1,"2","M",6,"0","4","P","Q","0"
"4246346",1,"1","M",28,"2","1","P","W","1"
"4246346",1,"2","F",20,"3","2","P","Y","1"
"4246710",1,"2","M",9,"0","4","P","G","0"
"4246710",1,"2","F",73,"0","6","P","G","0"
"4246974",2,"2","F",61,"0","3","M","G","0"
"4247011",2,"1","M",38,"4","1","M","G","0"
"4257278",2,"1","M",77,"4","1","M","G","0"
"4257278",2,"2","F",74,"4","3","M","G","0"
"4257278",3,"1","M",53,"4","1","L","G","0"
"4257690",1,"2","F",34,"0","3","L","G","0"
"4257807",3,"2","M",31,"0","3","M","G","0"
"4263317",2,"1","F",23,"4","1","M","G","0"
"4272841",3,"1","M",25,"4","1","M","G","0"
"4272841",4,"1","F",22,"4","1","M","G","0"
"4282420",2,"1","M",47,"4","1","M","G","0"
"4282471",1,"2","F",55,"4","3","M","G","0"
"4282471",1,"2","M",89,"0","6","M","G","0"
"4282471",1,"2","M",67,"0","4","M","G","0"
"4282479",3,"1","M",40,"4","1","M","G","0"
"4282479",4,"1","F",43,"4","1","M","G","0"
"4283234",2,"1","F",41,"3","1","M","G","0"
"4283234",3,"1","F",45,"4","1","M","G","0"
"4283238",1,"1","F",24,"3","1","M","G","0"
"4283238",2,"1","F",39,"4","1","M","G","0"
"4283253",1,"2","M",28,"3","3","L","G","0"
"4283253",1,"1","M",29,"3","1","L","G","0"
"4284660",2,"1","M",39,"4","1","M","G","0"
"4284660",3,"1","F",45,"4","1","M","G","0"
"4290036",2,"2","F",17,"0","3","M","G","0"
"4290133",1,"2","M",20,"0","3","M","G","0"
"4296509",1,"1","F",28,"2","1","L","G","0"
"4296510",1,"1","M",37,"4","1","M","G","0"
"4296537",2,"1","F",24,"4","1","M","G","0"
"4302459",1,"2","M",15,"1","0","P","-","1"
"4312192",1,"4","F",56,"2","1","P","W","2"
"4318065",1,"1","M",20,"3","1","P","W","1"
"4321617",2,"2","F",26,"0","3","M","G","0"
"4324988",2,"2","F",5,"0","4","P","Q","0"
"4324988",2,"2","F",5,"0","5","P","Q","0"
"4339244",1,"2","F",66,"0","3","M","G","0"
"4339244",1,"2","F",51,"0","6","P","G","0"
"4350411",1,"2","F",39,"0","3","P","G","0"
"4350527",1,"1","M",20,"3","1","P","W","1"
"4372454",2,"2","F",40,"4","3","M","G","0"
"4374302",1,"1","M",18,"4","1","M","G","0"
