CASE_ID,PARTY_NUMBER,VICTIM_ROLE,VICTIM_SEX,VICTIM_AGE,VICTIM_DEGREE_OF_INJURY,VICTIM_SEATING_POSITION,VICTIM_SAFETY_EQUIP_1,VICTIM_SAFETY_EQUIP_2,VICTIM_EJECTED
"0016339",1,"2","F",48,"0","3","G","-","0"
"0016339",4,"2","M",17,"0","3","G","-","0"
"0018353",2,"2","F",35,"0","3","G","-","0"
"0023531",2,"2","F",79,"0","3","G","-","0"
"0028772",2,"2","F",34,"0","3","G","-","0"
"0035031",1,"1","M",19,"3","1","L","-","0"
"0035031",1,"2","M",21,"3","4","G","-","0"
"0035031",1,"2","M",19,"2","5","C","-","0"
"0035031",1,"2","M",21,"3","6","F","-","0"
"0035031",1,"2","M",20,"3","3","L","-","0"
"0052096",1,"2","F",2,"0","3","Q","-","0"
"0052096",2,"2","F",42,"0","3","G","-","0"
"0052124",2,"2","F",47,"0","2","G","-","0"
"0052926",3,"2","F",62,"0","3","G","-","0"
"0052934",1,"2","F",17,"4","3","G","-","0"
"0052934",2,"1","M",49,"4","1","G","-","0"
"0059769",2,"2","F",80,"0","3","G","-","0"
"0059769",2,"2","M",48,"0","4","G","-","0"
"0059769",2,"2","M",56,"0","6","G","-","0"
"0065261",2,"2","F",6,"0","5","C","-","0"
"0065262",2,"1","F",24,"4","1","G","-","0"
"0072780",1,"2","F",22,"3","3","G","-","0"
"0072781",1,"2","F",65,"0","3","G","-","0"
"0110150",2,"1","F",53,"4","1","G","-","0"
"0110150",2,"2","F",8,"0","6","G","-","0"
"0110150",2,"2","F",84,"0","3","G","-","0"
"0110153",1,"2","F",59,"0","2","G","-","0"
"0110153",3,"2","F",23,"0","3","G","-","0"
"0110154",1,"2","M",11,"0","3","G","-","0"
"0110154",2,"2","F",42,"0","3","G","-","0"
"0110154",2,"2","M",45,"0","6","F","-","0"
"0110154",2,"2","F",42,"0","4","G","-","0"
"0117443",1,"2","M",20,"4","3","L","-","0"
"0121105",2,"1","F",41,"4","1","G","-","0"
"0121105",2,"2","M",5,"0","4","G","-","0"
"0121105",2,"2","M",46,"0","3","G","-","0"
"0121105",2,"2","M",10,"0","6","G","-","0"
"0125047",1,"2","M",9,"0","3","G","-","0"
"0125047",1,"2","F",3,"0","6","Q","-","0"
"0125047",2,"1","F",35,"4","1","G","-","0"
"0125047",2,"2","F",9,"0","6","G","-","0"
"0125047",2,"2","M",8,"0","4","G","-","0"
"0125047",2,"2","F",64,"4","3","G","-","0"
"0128029",1,"2","F",15,"0","3","P","-","0"
"0128029",2,"2","M",7,"0","3","G","-","0"
"0128045",1,"1","M",41,"3","1","G","-","0"
"0140995",1,"1","F",47,"4","1","G","-","0"
"0140995",1,"2","M",45,"0","3","G","-","0"
"0150390",1,"1","M",54,"3","1","G","-","0"
"0157180",1,"1","F",48,"3","1","G","-","0"
"0157511",1,"2","F",12,"4","0","P","-","0"
"0157511",1,"2","F",12,"4","0","P","-","0"
"0157511",1,"2","M",13,"4","0","P","-","0"
"0157511",2,"1","F",68,"4","1","G","-","0"
"0157511",2,"2","F",95,"0","3","G","-","0"
"0169033",2,"2","F",40,"0","3","G","-","0"
"0174360",1,"2","M",998,"0","3","G","-","0"
"0174380",1,"1","F",19,"4","1","G","-","0"
"0175525",2,"2","F",88,"4","3","G","-","0"
"0175529",2,"1","F",22,"4","1","G","-","0"
"0175529",2,"2","M",24,"0","3","G","-","0"
"0175585",1,"2","F",35,"0","3","G","-","0"
"0175585",1,"2","F",14,"0","0","G","-","0"
"0175585",1,"2","-",998,"0","0","Q","-","0"
"0175585",1,"2","M",11,"0","4","G","-","0"
"0175585",1,"2","M",14,"0","5","G","-","0"
"0175585",1,"2","M",5,"0","0","G","-","0"
"0212483",1,"2","M",18,"0","3","G","-","0"
"0219522",1,"2","F",8,"0","6","G","-","0"
"0219522",2,"1","F",61,"4","1","G","-","0"
"0219522",2,"2","M",55,"4","3","G","-","0"
"0219522",2,"2","F",11,"0","6","G","-","0"
"0219546",1,"2","F",29,"0","3","G","-","0"
"0219546",1,"2","M",8,"0","6","G","-","0"
"0219546",2,"2","F",33,"0","4","G","-","0"
"0219546",2,"2","M",38,"0","6","G","-","0"
"0231344",2,"2","F",13,"0","3","G","-","0"
"0231389",2,"2","-",43,"4","3","G","-","0"
"0231389",2,"2","F",1,"0","4","Q","-","0"
"0231389",2,"2","F",62,"0","3","G","-","0"
"0231389",2,"2","F",49,"0","2","C","-","0"
"0231389",3,"2","F",998,"0","6","Q","-","0"
"0231409",1,"2","F",6,"4","5","Q","-","0"
"0231409",1,"2","M",11,"4","3","G","-","0"
"0231438",1,"2","F",24,"4","3","L","-","0"
"0231520",1,"1","M",54,"3","1","G","-","0"
"0242025",2,"1","M",49,"4","1","G","-","0"
"0242026",2,"2","F",19,"0","0","P","-","0"
"0242026",2,"2","F",18,"0","0","P","-","0"
"0242045",2,"2","F",79,"0","3","G","-","0"
"0256001",1,"1","F",35,"4","1","G","-","0"
"0256001",2,"1","F",33,"4","1","G","-","0"
"0261685",1,"2","F",18,"0","3","G","-","0"
"0261685",2,"2","F",50,"0","3","G","-","0"
"0261685",2,"2","M",21,"0","7","G","-","0"
"0261685",2,"2","-",24,"0","7","G","-","0"
"0261685",2,"2","-",28,"0","4","G","-","0"
"0261685",2,"2","M",13,"0","6","G","-","0"
"0261685",2,"2","F",24,"0","7","G","-","0"
"0273540",1,"2","M",45,"0","3","G","-","0"
"0273540",1,"2","F",32,"0","4","G","-","0"
"0273540",1,"2","M",6,"0","5","C","-","0"
"0273540",2,"2","M",62,"0","3","G","-","0"
"0278998",1,"1","F",46,"4","1","G","-","0"
"0278998",1,"2","M",12,"4","3","G","-","0"
"0279006",1,"2","F",68,"4","5","C","-","0"
"0279006",1,"2","F",62,"0","6","G","-","0"
"0279006",1,"2","M",67,"0","4","G","-","0"
"0279006",1,"2","M",46,"0","3","G","-","0"
"0279006",2,"1","M",45,"4","1","G","-","0"
"0279006",2,"2","F",48,"4","3","G","-","0"
"0279006",3,"1","F",34,"4","1","L","-","0"
"0279006",3,"2","M",28,"4","3","G","-","0"
"0279007",2,"2","M",34,"0","3","G","-","0"
"0279008",1,"2","M",13,"0","3","G","-","0"
"0279008",2,"2","F",59,"4","3","G","-","0"
"0279012",2,"2","M",16,"0","3","G","-","0"
"0279012",2,"2","M",20,"0","4","G","-","0"
"0279012",2,"2","M",4,"0","6","U","-","0"
"0281278",2,"2","F",56,"0","3","G","-","0"
"0296527",2,"2","F",60,"0","3","G","-","0"
"0296527",3,"1","F",42,"4","1","G","-","0"
"0297649",2,"2","M",8,"0","4","G","-","0"
"0297649",2,"2","M",10,"0","6","G","-","0"
"0301847",1,"1","M",23,"2","1","L","-","0"
"0315128",2,"2","M",10,"0","3","G","-","0"
"0315128",2,"2","F",7,"0","5","C","-","0"
"0315171",1,"1","M",19,"3","1","G","-","0"
"0315195",2,"2","F",39,"0","3","G","-","0"
"0326091",2,"2","F",40,"0","3","G","-","0"
"0326245",1,"1","M",50,"4","1","W","-","0"
"0326246",1,"2","M",998,"0","7","G","-","0"
"0326246",1,"2","F",63,"0","6","G","-","0"
"0326246",1,"2","F",26,"0","3","G","-","0"
"0326246",1,"2","M",12,"0","7","G","-","0"
"0326246",1,"2","F",3,"0","5","Q","-","0"
"0326246",1,"2","F",52,"0","4","G","-","0"
"0326246",2,"1","F",50,"4","6","G","-","0"
"0326246",2,"2","M",32,"0","3","L","-","0"
"0326246",3,"1","M",71,"4","1","G","-","0"
"0326246",3,"2","F",62,"4","3","G","-","0"
"0326246",4,"2","F",2,"0","3","Q","-","0"
"0329809",2,"1","M",44,"3","1","W","-","1"
"0331672",1,"1","M",33,"3","1","G","-","0"
"0331672",2,"2","F",14,"4","3","F","-","0"
"0331672",2,"2","M",12,"4","5","D","-","0"
"0331672",2,"2","F",10,"4","6","F","-","0"
"0331672",2,"2","F",10,"0","7","F","-","0"
"0331672",2,"2","M",3,"4","6","U","-","0"
"0331672",2,"2","M",33,"3","4","F","-","0"
"0331680",1,"2","F",25,"0","3","G","-","0"
"0331680",1,"2","M",65,"0","4","G","-","0"
"0331680",1,"2","F",64,"0","6","G","-","0"
"0331680",2,"2","F",35,"0","3","G","-","0"
"0331680",2,"2","F",61,"0","4","G","-","0"
"0331681",1,"1","M",48,"4","1","W","-","1"
"0334883",3,"2","F",42,"4","3","G","-","0"
"0334883",3,"2","F",67,"0","4","G","-","0"
"0334883",3,"2","F",59,"0","6","G","-","0"
"0334883",4,"2","F",62,"0","4","G","-","0"
"0334883",4,"2","F",95,"0","5","C","-","0"
"0334883",4,"2","F",71,"0","4","G","-","0"
"0334883",4,"2","M",70,"0","6","G","-","0"
"0334891",2,"1","M",55,"4","1","G","-","0"
"0334891",2,"2","F",35,"0","6","G","-","0"
"0334891",2,"2","M",7,"0","5","C","-","0"
"0334891",2,"2","F",3,"0","5","D","-","0"
"0334891",2,"2","M",32,"4","3","G","-","0"
"0334891",2,"2","F",53,"0","4","G","-","0"
"0334946",1,"1","F",58,"4","1","L","-","0"
"0334946",2,"1","M",74,"4","1","G","-","0"
"0334946",2,"2","F",65,"4","3","G","-","0"
"0343824",2,"2","M",49,"0","3","G","-","0"
"0343824",2,"2","M",14,"0","4","G","-","0"
"0345105",2,"2","F",27,"0","3","G","-","0"
"0345106",1,"1","M",43,"3","1","G","-","3"
"0345106",1,"2","F",23,"3","4","H","-","0"
"0345106",1,"2","F",22,"3","6","G","-","0"
"0345106",1,"2","F",21,"4","3","H","-","0"
"0363354",1,"2","F",52,"0","3","G","-","0"
"0363354",1,"2","F",52,"0","4","G","-","0"
"0363354",1,"2","F",18,"0","6","G","-","0"
"0363354",2,"2","M",44,"0","3","G","-","0"
"0363363",1,"2","M",5,"0","3","G","-","0"
"0363363",1,"2","F",6,"0","6","G","-","0"
"0363363",2,"2","M",79,"0","3","G","-","0"
"0363363",2,"2","F",76,"0","6","G","-","0"
"0363363",3,"2","F",29,"0","8","H","-","0"
"0363363",3,"2","M",8,"0","8","H","-","0"
"0363363",3,"2","M",7,"0","8","H","-","0"
"0363648",1,"1","M",17,"3","1","G","-","0"
"0363648",1,"2","F",16,"3","3","G","-","0"
"0363648",1,"2","F",16,"3","6","G","-","0"
"0363648",1,"2","F",15,"4","4","G","-","0"
"0363685",2,"2","F",32,"0","3","L","-","0"
"0363922",2,"1","M",79,"3","1","G","-","0"
"0363922",4,"2","F",11,"0","6","F","-","0"
"0363922",4,"2","F",3,"0","5","Q","-","0"
"0374813",2,"1","M",31,"4","1","G","-","0"
"0374813",3,"2","M",28,"0","3","G","-","0"
"0374833",1,"2","M",16,"0","3","G","-","0"
"0374833",1,"2","M",79,"0","6","G","-","0"
"0374833",1,"2","F",75,"0","4","G","-","0"
"0376846",1,"1","F",7,"4","3","G","-","0"
"0376846",2,"1","F",31,"4","1","G","-","0"
"0376846",3,"2","M",46,"0","3","G","-","0"
"0379820",1,"2","F",17,"4","3","G","-","0"
"0379836",1,"2","M",21,"0","3","L","-","0"
"0379836",1,"2","M",21,"0","6","G","-","0"
"0379836",1,"2","M",19,"0","4","G","-","0"
"0380084",2,"2","M",4,"0","4","Q","-","0"
"0380084",3,"2","M",40,"0","6","G","-","0"
"0380084",3,"2","F",7,"0","8","G","-","0"
"0380084",3,"2","F",56,"0","8","G","-","0"
"0380085",3,"2","-",39,"4","6","G","-","0"
"0380085",3,"2","M",35,"0","3","G","-","0"
"0380085",3,"2","F",10,"0","2","G","-","0"
"0380085",3,"2","F",39,"0","4","G","-","0"
"0380093",1,"2","F",33,"0","3","G","-","0"
"0380093",1,"2","M",998,"0","9","G","-","0"
"0380093",1,"2","M",8,"0","6","G","-","0"
"0380107",1,"2","F",21,"0","3","G","-","0"
"0380107",2,"1","F",42,"4","1","G","-","0"
"0380107",2,"2","F",30,"0","6","G","-","0"
"0380107",2,"2","F",24,"4","3","G","-","0"
"0380107",3,"2","F",40,"0","3","G","-","0"
"0380107",3,"2","M",40,"0","6","G","-","0"
"0380107",3,"2","M",37,"0","4","G","-","0"
"0380107",4,"1","M",69,"4","1","G","-","0"
"0380107",4,"2","F",78,"0","3","G","-","0"
"0400924",2,"2","M",19,"0","3","G","-","0"
"0401375",1,"2","F",40,"0","3","G","-","0"
"0401375",1,"2","M",8,"0","6","G","-","0"
"0401375",1,"2","F",11,"0","4","G","-","0"
"0403290",1,"2","F",35,"4","3","-","-","0"
"0403290",1,"2","F",2,"0","6","Q","-","0"
"0403290",1,"2","M",0,"0","5","Q","-","0"
"0403290",1,"2","F",2,"0","4","Q","-","0"
"0403290",2,"1","F",59,"4","1","J","-","0"
"0403292",1,"2","M",14,"0","3","G","-","0"
"0403292",1,"2","M",6,"0","6","G","-","0"
"0412870",2,"2","M",10,"0","3","G","-","0"
"0412877",1,"2","F",13,"0","3","G","-","0"
"0412877",2,"2","F",46,"0","3","G","-","0"
"0412881",1,"2","F",5,"0","4","Q","-","0"
"0412885",2,"2","M",27,"0","3","G","-","0"
"0412885",2,"2","M",25,"0","6","G","-","0"
"0431168",1,"2","M",24,"0","3","G","-","0"
"0431205",2,"2","F",41,"0","3","G","-","0"
"0431205",2,"2","F",14,"0","6","G","-","0"
"0431205",2,"2","M",8,"0","4","G","-","0"
"0431205",2,"2","F",4,"0","8","Q","-","0"
"0431205",2,"2","M",10,"0","8","G","-","0"
"0431205",3,"2","F",24,"0","3","G","-","0"
"0431205",3,"2","M",3,"0","5","Q","-","0"
"0448200",2,"2","F",82,"0","3","G","-","0"
"0448235",1,"2","M",13,"0","3","G","-","0"
"0448235",1,"2","M",16,"0","4","G","-","0"
"0460328",2,"2","M",43,"0","3","G","-","0"
"0463621",2,"2","F",56,"0","3","G","-","0"
"0469515",1,"1","F",45,"4","1","G","-","0"
"0469515",2,"1","F",38,"4","1","G","-","0"
"0469794",4,"2","F",18,"0","3","G","-","0"
"0469794",4,"2","F",0,"0","6","G","-","0"
"0469826",4,"2","M",4,"0","6","Q","-","0"
"0469826",4,"2","F",8,"0","4","G","-","0"
"0475150",1,"1","M",41,"3","1","H","-","0"
"0475150",2,"1","F",16,"3","1","L","-","0"
"0475150",2,"2","F",16,"3","3","L","-","0"
"0491245",2,"2","F",26,"0","3","G","-","0"
"0491245",2,"2","M",1,"0","6","Q","-","0"
"0508252",1,"1","F",24,"4","1","G","-","0"
"0508252",2,"1","F",49,"4","1","G","-","0"
"0508252",2,"2","F",48,"4","3","G","-","0"
"0508252",3,"1","M",47,"4","1","G","-","0"
"0508252",3,"2","F",42,"4","3","G","-","0"
"0508256",2,"2","F",998,"0","3","G","-","0"
"0508256",2,"2","M",1,"0","6","Q","-","0"
"0508256",2,"2","M",0,"0","4","Q","-","0"
"0520282",1,"1","F",19,"4","1","G","-","0"
"0520287",1,"2","F",45,"0","4","C","-","0"
"0520287",1,"2","F",0,"0","2","Q","-","0"
"0520287",1,"2","F",4,"0","5","C","-","0"
"0520646",2,"2","F",84,"0","3","G","-","0"
"0520646",2,"2","M",3,"0","5","Q","-","0"
"0521298",2,"2","M",24,"0","3","G","-","0"
"0521306",1,"1","F",38,"4","1","G","-","0"
"0521306",1,"2","M",38,"0","3","G","-","0"
"0521306",2,"2","F",13,"0","3","G","-","0"
"0521322",2,"1","M",20,"4","1","G","-","0"
"0521322",2,"2","M",21,"4","3","G","-","0"
"0521322",3,"2","F",10,"0","6","G","-","0"
"0521322",3,"2","F",12,"0","3","L","-","0"
"0521322",3,"2","F",8,"0","5","C","-","0"
"0521832",1,"2","M",22,"0","3","G","-","0"
"0521832",2,"1","M",35,"4","1","G","-","0"
"0537825",2,"1","M",35,"4","1","G","-","0"
"0542020",1,"1","F",18,"4","1","L","-","0"
"0542020",2,"1","F",45,"4","1","G","-","0"
"0542020",2,"2","M",10,"0","4","G","-","0"
"0542020",2,"2","F",6,"0","3","G","-","0"
"0542020",3,"1","M",22,"3","1","G","-","3"
"0542030",1,"2","F",33,"0","3","G","-","0"
"0542030",1,"2","F",57,"0","6","G","-","0"
"0542030",1,"2","F",57,"0","4","G","-","0"
"0542030",2,"2","M",50,"4","3","G","-","0"
"0542030",2,"2","F",50,"0","6","H","-","0"
"0542030",2,"1","F",49,"4","1","G","-","0"
"0542030",2,"2","F",72,"0","4","G","-","0"
"0542030",3,"2","M",12,"0","3","G","-","0"
"0556738",1,"2","M",15,"0","3","J","-","0"
"0556742",1,"2","M",10,"0","6","G","-","0"
"0556742",2,"1","F",41,"4","1","G","-","0"
"0556745",1,"2","M",21,"0","3","G","-","0"
"0556745",2,"2","M",39,"0","3","G","-","0"
"0556745",3,"2","F",19,"0","3","G","-","0"
"0556761",2,"2","M",30,"0","3","G","-","0"
"0556765",1,"1","F",33,"4","1","G","-","0"
"0556765",1,"2","M",12,"4","7","G","-","0"
"0556765",1,"2","F",12,"0","6","G","-","0"
"0556765",1,"2","F",9,"0","3","G","-","0"
"0556765",1,"2","M",998,"0","4","Q","-","0"
"0556765",2,"1","F",69,"4","1","G","-","0"
"0556765",4,"2","M",48,"0","3","G","-","0"
"0557048",1,"2","M",64,"0","3","G","-","0"
"0557048",2,"1","F",44,"4","1","G","-","0"
"0557048",2,"2","M",32,"4","3","G","-","0"
"0557048",3,"1","M",61,"4","1","G","-","0"
"0560745",1,"2","F",12,"0","3","G","-","0"
"0560757",1,"1","F",46,"4","1","G","-","0"
"0560765",2,"2","F",2,"0","5","Q","-","0"
"0562596",2,"2","M",16,"0","4","C","-","0"
"0562596",2,"2","M",998,"0","3","G","-","0"
"0562598",1,"2","F",0,"0","5","Q","-","0"
"0562598",2,"2","F",14,"0","3","G","-","0"
"0562598",3,"2","M",15,"0","3","G","-","0"
"0562598",3,"2","F",11,"0","4","G","-","0"
"0567541",1,"2","F",25,"0","3","G","-","0"
"0567541",2,"2","M",11,"0","3","G","-","0"
"0567541",2,"2","M",12,"0","4","G","-","0"
"0567545",1,"2","M",80,"0","3","G","-","0"
"0567562",1,"1","M",20,"4","1","G","-","0"
"0567562",2,"1","M",66,"1","1","H","-","2"
"0567569",1,"2","F",21,"0","3","G","-","0"
"0567569",1,"2","F",1,"0","6","Q","-","0"
"0567569",1,"2","F",21,"0","4","G","-","0"
"0581065",2,"2","M",39,"0","3","G","-","0"
"0581077",2,"1","F",46,"3","1","G","-","0"
"0581077",2,"2","M",7,"0","3","G","-","0"
"0581077",2,"2","M",9,"0","5","G","-","0"
"0588474",1,"2","F",16,"0","4","P","-","0"
"0588474",1,"2","F",16,"0","6","P","-","0"
"0588474",1,"2","F",14,"0","9","P","-","0"
"0588474",1,"2","F",15,"0","9","P","-","0"
"0588474",1,"2","F",16,"0","9","P","-","0"
"0588474",1,"2","F",17,"0","9","P","-","0"
"0588474",1,"2","M",37,"0","3","P","-","0"
"0588474",1,"2","M",45,"0","2","P","-","0"
"0588474",1,"2","F",16,"0","9","P","-","0"
"0588474",1,"2","F",16,"0","9","P","-","0"
"0588474",1,"2","F",16,"0","9","P","-","0"
"0588474",1,"2","F",16,"0","9","P","-","0"
"0588474",1,"2","F",16,"0","8","P","-","0"
"0588474",1,"2","F",17,"0","6","P","-","0"
"0588474",1,"2","F",15,"0","4","P","-","0"
"0588474",1,"2","F",15,"0","5","P","-","0"
"0588474",1,"2","F",16,"0","5","P","-","0"
"0588474",2,"2","F",5,"0","6","Q","-","0"
"0590900",2,"1","F",18,"4","1","G","-","0"
"0590903",1,"2","M",19,"0","3","L","-","0"
"0590903",1,"2","F",998,"4","5","C","-","0"
"0590903",1,"2","M",21,"0","6","G","-","0"
"0590903",1,"2","F",18,"4","4","H","-","0"
"0590916",2,"2","-",59,"0","3","G","-","0"
"0590927",1,"2","F",15,"0","3","G","-","0"
"0591202",1,"1","F",57,"3","1","L","-","0"
"0591202",2,"2","F",31,"0","3","G","-","0"
"0591202",2,"2","M",11,"0","6","G","-","0"
"0591202",2,"2","M",7,"0","4","Q","-","0"
"0591229",1,"2","F",18,"0","3","G","-","0"
"0591229",2,"2","F",35,"4","3","G","-","0"
"0591261",1,"1","M",54,"4","1","L","-","0"
"0591261",2,"1","F",36,"4","1","G","-","0"
"0591261",2,"2","M",39,"0","3","G","-","0"
"0591261",2,"2","F",7,"0","5","C","-","0"
"0591265",2,"1","F",39,"4","1","G","-","0"
"0591269",1,"2","M",0,"0","5","Q","-","0"
"0591269",1,"2","M",25,"0","5","G","-","0"
"0600772",2,"2","F",12,"0","8","G","-","0"
"0600772",2,"2","F",11,"0","8","G","-","0"
"0600772",2,"2","M",14,"0","8","G","-","0"
"0602082",1,"2","F",19,"0","3","G","-","0"
"0609762",2,"2","M",81,"0","3","G","-","0"
"0609767",1,"2","M",21,"0","3","G","-","0"
"0609767",5,"2","F",52,"0","3","G","-","0"
"0609767",5,"2","M",11,"0","6","G","-","0"
"0609767",5,"2","M",11,"0","5","G","-","0"
"0609767",5,"2","M",13,"0","4","G","-","0"
"0614101",2,"2","F",998,"0","0","A","-","0"
"0614101",2,"2","F",998,"0","0","A","-","0"
"0614101",2,"2","F",998,"0","0","A","-","0"
"0614157",1,"1","F",34,"4","1","G","-","0"
"0620863",2,"1","M",79,"4","1","G","-","0"
"0620863",2,"2","F",67,"4","3","G","-","0"
"0620868",2,"2","F",17,"0","3","G","-","0"
"0620868",2,"2","M",17,"0","4","G","-","0"
"0620868",2,"2","M",15,"0","6","G","-","0"
"0620873",1,"1","M",56,"4","1","G","-","0"
"0620873",2,"1","M",45,"4","1","G","-","0"
"0620874",1,"2","F",18,"0","3","G","-","0"
"0622806",1,"1","F",29,"4","1","L","-","0"
"0622814",2,"1","M",44,"4","1","P","-","3"
"0622845",1,"2","M",45,"0","3","G","-","0"
"0626553",2,"2","F",28,"4","3","G","-","0"
"0626553",3,"1","F",57,"4","1","G","-","0"
"0626694",1,"1","M",47,"4","1","W","-","1"
"0626694",2,"2","M",53,"0","3","G","-","0"
"0644812",1,"2","M",50,"0","3","G","-","0"
"0652835",1,"2","F",49,"0","3","G","-","0"
"0665005",2,"2","F",39,"0","3","M","-","0"
"0665005",3,"2","M",20,"0","3","G","-","0"
"0667224",1,"2","M",16,"0","3","L","-","0"
"0668049",2,"1","F",35,"4","1","G","-","0"
"0674103",1,"1","M",36,"2","1","W","-","1"
"0682351",1,"2","F",15,"0","3","B","-","0"
"0684658",2,"2","F",43,"0","3","G","-","0"
"0684658",2,"2","M",22,"0","6","G","-","0"
"0684681",1,"2","M",1,"0","4","Q","-","0"
"0684681",1,"2","M",2,"0","6","Q","-","0"
"0684681",3,"2","F",5,"0","5","C","-","0"
"0684681",3,"2","M",12,"0","8","G","-","0"
"0684681",3,"2","F",5,"0","6","G","-","0"
"0684681",3,"2","M",9,"0","8","C","-","0"
"0684718",2,"1","F",51,"4","1","G","-","0"
"0704601",2,"2","F",36,"0","4","G","-","0"
"0704601",2,"2","M",1,"0","6","Q","-","0"
"0704617",2,"2","F",13,"0","4","G","-","0"
"0704617",2,"2","F",12,"0","6","G","-","0"
"0713526",2,"2","M",61,"0","3","G","-","0"
"0713566",3,"3","M",68,"3","9","-","-","3"
"0713583",2,"2","F",37,"4","3","G","-","0"
"0717568",1,"1","M",27,"1","1","G","-","0"
"0717664",1,"2","F",74,"0","3","G","-","0"
"0717664",2,"1","F",20,"4","1","G","-","0"
"0717664",4,"2","M",46,"0","3","G","-","0"
"0717664",4,"2","F",85,"0","6","G","-","0"
"0721935",1,"1","M",24,"3","1","W","-","1"
"0723249",1,"2","M",40,"0","1","G","-","0"
"0723249",1,"2","M",3,"0","6","Q","-","0"
"0723249",1,"2","F",5,"0","4","Q","-","0"
"0723273",1,"1","F",42,"4","1","L","-","0"
"0723273",2,"1","F",54,"4","1","G","-","0"
"0723273",3,"1","F",48,"4","1","C","-","-"
"0738458",1,"1","F",57,"4","1","G","-","0"
"0738458",1,"2","F",64,"4","3","G","-","0"
"0738458",2,"1","F",67,"4","1","G","-","0"
"0741575",1,"1","F",24,"3","1","L","-","0"
"0741575",1,"2","F",24,"4","4","C","-","0"
"0741575",1,"2","M",22,"2","6","D","-","0"
"0741575",1,"2","F",22,"4","3","G","-","0"
"0741703",1,"2","M",20,"3","3","G","-","0"
"0741703",2,"2","F",53,"0","3","G","-","0"
"0742188",1,"1","M",16,"4","1","G","-","0"
"0742188",1,"2","M",17,"4","3","G","-","0"
"0742188",1,"2","F",16,"3","4","G","-","0"
"0742188",1,"2","F",15,"3","6","G","-","0"
"0743361",3,"2","M",80,"0","3","G","-","0"
"0759049",2,"2","F",998,"4","3","G","-","0"
"0759049",3,"2","M",998,"0","3","G","-","0"
"0759117",3,"1","M",21,"3","1","G","-","0"
"0759117",4,"1","F",47,"4","1","L","-","0"
"0760613",1,"2","M",45,"0","3","G","-","0"
"0760613",3,"2","F",53,"0","3","G","-","0"
"0773272",1,"1","F",44,"3","1","L","-","0"
"0773272",2,"2","F",21,"0","3","G","-","0"
"0773284",1,"1","M",26,"4","1","G","-","0"
"0773288",2,"2","M",18,"0","3","G","-","0"
"0773288",2,"2","M",19,"0","4","G","-","0"
"0773288",2,"2","M",2,"0","5","Q","-","0"
"0773305",1,"2","F",33,"0","3","G","-","0"
"0773305",1,"2","M",32,"0","4","G","-","0"
"0773325",2,"1","M",45,"4","1","G","-","0"
"0781211",1,"1","F",44,"4","1","G","-","0"
"0781255",1,"3","M",34,"1","1","P","-","0"
"0781255",2,"2","F",14,"4","5","H","-","0"
"0781279",1,"1","M",34,"3","1","W","-","1"
"0781279",1,"2","F",24,"3","4","Y","-","1"
"0784215",1,"2","F",21,"0","3","G","-","0"
"0784215",1,"2","M",0,"0","5","Q","-","0"
"0784215",2,"2","F",26,"0","3","G","-","0"
"0784462",1,"2","F",9,"0","3","G","-","0"
"0784730",2,"2","F",27,"4","3","G","-","0"
"0784733",1,"2","F",32,"0","3","L","-","0"
"0784733",2,"2","F",38,"0","3","G","-","0"
"0784733",2,"2","M",39,"0","4","G","-","0"
"0784733",2,"2","M",38,"0","6","G","-","0"
"0799995",1,"2","M",78,"0","3","G","-","0"
"0799995",1,"2","M",11,"0","6","G","-","0"
"0799995",1,"2","M",7,"0","4","G","-","0"
"0799995",2,"1","M",43,"4","1","G","-","0"
"0799995",2,"2","M",11,"0","3","G","-","0"
"0806481",1,"2","F",26,"0","3","G","-","0"
"0806481",3,"2","M",17,"0","4","G","-","0"
"0806486",2,"2","F",50,"0","3","G","-","0"
"0806486",3,"2","M",18,"0","3","G","-","0"
"0806486",3,"2","M",15,"0","6","G","-","0"
"0806486",3,"2","F",8,"0","4","G","-","0"
"0811977",1,"2","F",19,"4","3","G","-","0"
"0811977",2,"1","F",56,"4","1","G","-","0"
"0826424",1,"2","F",11,"0","3","G","-","0"
"0826507",2,"2","M",998,"0","3","G","-","0"
"0826509",1,"1","M",24,"2","1","B","-","0"
"0826509",1,"2","M",24,"2","3","G","-","0"
"0843063",2,"1","M",48,"4","1","G","-","0"
"0843075",2,"1","F",27,"4","1","G","-","0"
"0843080",1,"1","M",19,"3","1","H","-","0"
"0843080",1,"2","F",19,"4","3","G","-","0"
"0843080",2,"1","F",28,"4","1","G","-","0"
"0843080",2,"2","M",1,"4","5","Q","-","0"
"0843080",2,"2","F",58,"0","3","G","-","0"
"0843080",3,"2","M",65,"4","3","G","-","0"
"0845442",2,"1","M",37,"4","1","G","-","0"
"0845479",1,"1","F",22,"4","1","L","-","0"
"0845479",1,"2","F",21,"4","3","L","-","0"
"0859902",1,"1","M",28,"3","1","H","-","0"
"0876605",1,"2","F",21,"0","3","G","-","0"
"0876605",1,"2","F",15,"0","4","G","-","0"
"0876605",2,"2","F",63,"0","3","G","-","0"
"0876621",3,"2","F",15,"0","3","G","-","0"
"0883683",2,"1","M",71,"4","1","G","-","0"
"0899276",1,"2","F",72,"0","3","G","-","0"
